account_id,signup_date,country,industry,company_size,first_touch_channel,first_touch_campaign_id,trial_days
A03274,2025-03-25,Australia,Professional Services,1-5,Referral,REF_Customer,14
A02106,2025-03-25,United States,Home Services,51-200,Paid Search,PS_NonBrand,14
A01745,2025-03-25,Australia,Retail,1-5,Paid Social,SOC_Prospecting,14
A03561,2025-03-25,United States,Retail,1-5,Organic Search,ORG_SEO,14
A00947,2025-03-25,United States,Retail,1-5,Paid Search,PS_NonBrand,14
A08018,2025-03-25,Canada,Professional Services,6-20,Paid Search,PS_Brand,14
A08554,2025-03-25,United States,Healthcare,1-5,Paid Social,SOC_Retargeting,14
A09833,2025-03-25,Canada,Professional Services,1-5,Referral,REF_Customer,14
A09834,2025-03-25,Canada,Healthcare,1-5,Paid Search,PS_Competitor,14
A08123,2025-03-25,United States,Healthcare,51-200,Email,EML_Reactivation,14
A03113,2025-03-25,United States,Technology,1-5,Email,EML_Reactivation,14
A09445,2025-03-25,Canada,Healthcare,21-50,Partner,PART_Community,14
A02978,2025-03-25,United States,Healthcare,6-20,Paid Social,SOC_Prospecting,14
A09019,2025-03-25,Canada,Retail,6-20,Paid Search,PS_Brand,14
A03173,2025-03-25,Canada,Professional Services,51-200,Paid Search,PS_Competitor,14
A05879,2025-03-26,United States,Professional Services,6-20,Organic Search,ORG_SEO,14
A04107,2025-03-26,United Kingdom,Retail,6-20,Organic Search,ORG_SEO,14
A10315,2025-03-26,United States,Healthcare,1-5,Paid Social,SOC_Prospecting,14
A10838,2025-03-26,United Kingdom,Professional Services,1-5,Organic Search,ORG_SEO,14
A05638,2025-03-26,United States,Professional Services,6-20,Organic Search,ORG_SEO,14
A00761,2025-03-26,United States,Retail,1-5,Direct,DIR_None,14
A05235,2025-03-26,Australia,Healthcare,1-5,Paid Social,SOC_Prospecting,14
A10985,2025-03-26,Canada,Professional Services,51-200,Direct,DIR_None,14
A09903,2025-03-26,United States,Healthcare,6-20,Partner,PART_Consultants,14
A01928,2025-03-26,Canada,Healthcare,1-5,Paid Search,PS_Competitor,14
A07259,2025-03-26,Canada,Healthcare,6-20,Email,EML_Reactivation,14
A01723,2025-03-26,United States,Retail,21-50,Referral,REF_Customer,14
A01777,2025-03-26,United Kingdom,Healthcare,21-50,Paid Social,SOC_Video,14
A08408,2025-03-26,United States,Technology,21-50,Referral,REF_Customer,14
A01935,2025-03-26,Canada,Retail,51-200,Partner,PART_Community,14
A03148,2025-03-26,Australia,Technology,6-20,Email,EML_Nurture,14
A07139,2025-03-26,United Kingdom,Education,1-5,Organic Search,ORG_SEO,14
A11740,2025-03-27,Canada,Technology,21-50,Organic Search,ORG_SEO,14
A10080,2025-03-27,United States,Professional Services,6-20,Direct,DIR_None,14
A09581,2025-03-27,United Kingdom,Healthcare,6-20,Paid Social,SOC_Video,14
A06460,2025-03-27,United States,Technology,1-5,Paid Social,SOC_Video,14
A11599,2025-03-27,United States,Home Services,21-50,Direct,DIR_None,14
A04302,2025-03-27,Canada,Education,1-5,Referral,REF_Customer,14
A06948,2025-03-27,Canada,Retail,1-5,Organic Search,ORG_SEO,14
A07142,2025-03-27,Canada,Home Services,1-5,Email,EML_Nurture,14
A07443,2025-03-27,Canada,Professional Services,1-5,Paid Search,PS_Competitor,14
A03883,2025-03-27,Canada,Technology,1-5,Paid Search,PS_NonBrand,14
A07791,2025-03-27,Australia,Professional Services,21-50,Organic Search,ORG_SEO,14
A02107,2025-03-27,United Kingdom,Professional Services,6-20,Partner,PART_Consultants,14
A06340,2025-03-27,United States,Education,6-20,Paid Social,SOC_Prospecting,14
A00638,2025-03-27,United States,Home Services,6-20,Partner,PART_Consultants,14
A05868,2025-03-28,United States,Professional Services,1-5,Organic Search,ORG_SEO,14
A06611,2025-03-28,Canada,Healthcare,6-20,Paid Social,SOC_Retargeting,14
A06949,2025-03-28,United States,Professional Services,51-200,Paid Social,SOC_Video,14
A03954,2025-03-28,United States,Education,21-50,Paid Search,PS_Brand,14
A04960,2025-03-28,Canada,Healthcare,6-20,Organic Search,ORG_SEO,14
A09266,2025-03-28,Australia,Education,6-20,Paid Social,SOC_Retargeting,14
A08047,2025-03-28,Canada,Professional Services,1-5,Direct,DIR_None,14
A08714,2025-03-28,Australia,Education,6-20,Referral,REF_Customer,14
A06666,2025-03-28,United Kingdom,Retail,21-50,Paid Social,SOC_Retargeting,14
A04821,2025-03-28,Canada,Technology,6-20,Paid Search,PS_Competitor,14
A03164,2025-03-28,United Kingdom,Home Services,21-50,Paid Search,PS_Competitor,14
A11906,2025-03-28,Australia,Technology,6-20,Paid Search,PS_Competitor,14
A00215,2025-03-28,Canada,Technology,6-20,Paid Social,SOC_Video,14
A06463,2025-03-28,Australia,Professional Services,1-5,Paid Search,PS_Brand,14
A07218,2025-03-28,United States,Technology,21-50,Referral,REF_Customer,14
A10992,2025-03-28,United States,Home Services,6-20,Paid Search,PS_NonBrand,14
A06793,2025-03-28,Canada,Technology,21-50,Referral,REF_Customer,14
A07433,2025-03-28,United States,Professional Services,201+,Paid Social,SOC_Prospecting,14
A10340,2025-03-29,United Kingdom,Technology,1-5,Paid Social,SOC_Prospecting,14
A10534,2025-03-29,United States,Professional Services,51-200,Organic Search,ORG_SEO,14
A11791,2025-03-29,Canada,Professional Services,21-50,Direct,DIR_None,14
A02089,2025-03-29,United Kingdom,Home Services,1-5,Paid Social,SOC_Prospecting,14
A11398,2025-03-29,Canada,Retail,6-20,Referral,REF_Customer,14
A05814,2025-03-29,Australia,Healthcare,6-20,Paid Social,SOC_Retargeting,14
A02979,2025-03-29,Australia,Professional Services,6-20,Direct,DIR_None,14
A04929,2025-03-29,Australia,Home Services,6-20,Organic Search,ORG_SEO,14
A11026,2025-03-29,United States,Professional Services,21-50,Paid Search,PS_NonBrand,14
A06955,2025-03-29,United States,Professional Services,1-5,Referral,REF_Customer,14
A05171,2025-03-29,United Kingdom,Education,6-20,Referral,REF_Customer,14
A00106,2025-03-29,United States,Retail,6-20,Referral,REF_Customer,14
A11929,2025-03-29,Canada,Education,6-20,Direct,DIR_None,14
A11143,2025-03-29,United States,Retail,51-200,Paid Social,SOC_Prospecting,14
A09104,2025-03-29,Australia,Retail,1-5,Organic Search,ORG_SEO,14
A05584,2025-03-29,United Kingdom,Education,51-200,Paid Search,PS_Competitor,14
A02641,2025-03-29,Canada,Retail,21-50,Referral,REF_Customer,14
A03497,2025-03-29,United Kingdom,Healthcare,1-5,Referral,REF_Customer,14
A03746,2025-03-29,Canada,Professional Services,6-20,Organic Search,ORG_SEO,14
A05585,2025-03-29,United States,Technology,51-200,Organic Search,ORG_SEO,14
A07515,2025-03-29,Canada,Healthcare,1-5,Paid Search,PS_NonBrand,14
A08979,2025-03-29,Canada,Education,1-5,Paid Social,SOC_Retargeting,14
A04001,2025-03-29,Canada,Healthcare,21-50,Referral,REF_Customer,14
A09146,2025-03-30,United Kingdom,Retail,6-20,Organic Search,ORG_SEO,14
A07167,2025-03-30,Canada,Professional Services,1-5,Direct,DIR_None,14
A04245,2025-03-30,Canada,Healthcare,6-20,Paid Search,PS_Brand,14
A00666,2025-03-30,Canada,Professional Services,1-5,Paid Social,SOC_Retargeting,14
A11228,2025-03-30,United States,Healthcare,1-5,Paid Search,PS_NonBrand,14
A04050,2025-03-30,United States,Technology,51-200,Partner,PART_Community,14
A10222,2025-03-30,United States,Professional Services,6-20,Referral,REF_Customer,14
A02432,2025-03-30,Canada,Home Services,51-200,Referral,REF_Customer,14
A03505,2025-03-30,United Kingdom,Education,6-20,Organic Search,ORG_SEO,14
A07014,2025-03-30,United States,Home Services,1-5,Referral,REF_Customer,14
A05080,2025-03-30,Canada,Technology,21-50,Organic Search,ORG_SEO,14
A00387,2025-03-30,United States,Retail,6-20,Organic Search,ORG_SEO,14
A10079,2025-03-30,United States,Professional Services,1-5,Email,EML_Reactivation,14
A03881,2025-03-30,Canada,Technology,51-200,Organic Search,ORG_SEO,14
A02207,2025-03-30,United States,Professional Services,6-20,Partner,PART_Consultants,14
A10923,2025-03-30,Canada,Retail,6-20,Partner,PART_Community,14
A09574,2025-03-30,United Kingdom,Professional Services,6-20,Paid Search,PS_Competitor,14
A10727,2025-03-31,Canada,Professional Services,6-20,Paid Search,PS_Brand,14
A06187,2025-03-31,Canada,Healthcare,1-5,Paid Search,PS_NonBrand,14
A07838,2025-03-31,Canada,Retail,51-200,Paid Social,SOC_Retargeting,14
A11559,2025-03-31,United Kingdom,Technology,6-20,Organic Search,ORG_SEO,14
A11162,2025-03-31,United States,Technology,51-200,Paid Search,PS_Competitor,14
A00875,2025-03-31,Australia,Healthcare,201+,Paid Search,PS_Competitor,14
A00118,2025-03-31,United States,Professional Services,21-50,Referral,REF_Customer,14
A05741,2025-03-31,United Kingdom,Retail,21-50,Organic Search,ORG_SEO,14
A01032,2025-03-31,United Kingdom,Home Services,1-5,Paid Search,PS_Competitor,14
A06788,2025-03-31,United States,Healthcare,51-200,Organic Search,ORG_SEO,14
A08012,2025-03-31,Canada,Retail,6-20,Direct,DIR_None,14
A08711,2025-03-31,Australia,Home Services,1-5,Direct,DIR_None,14
A11718,2025-03-31,United States,Education,21-50,Direct,DIR_None,14
A05278,2025-03-31,Canada,Home Services,1-5,Paid Search,PS_NonBrand,14
A07281,2025-03-31,United States,Education,21-50,Paid Social,SOC_Video,14
A06291,2025-03-31,Canada,Home Services,1-5,Paid Social,SOC_Retargeting,14
A07067,2025-03-31,United States,Healthcare,51-200,Paid Social,SOC_Prospecting,14
A03305,2025-03-31,United States,Professional Services,1-5,Paid Search,PS_Brand,14
A09480,2025-03-31,United States,Professional Services,21-50,Organic Search,ORG_SEO,14
A10739,2025-04-01,United States,Technology,6-20,Organic Search,ORG_SEO,14
A00604,2025-04-01,Canada,Professional Services,6-20,Organic Search,ORG_SEO,14
A02452,2025-04-01,Canada,Professional Services,51-200,Direct,DIR_None,14
A10001,2025-04-01,United States,Technology,6-20,Paid Social,SOC_Video,14
A04020,2025-04-01,United States,Healthcare,6-20,Email,EML_Reactivation,14
A11967,2025-04-01,United Kingdom,Retail,6-20,Paid Social,SOC_Prospecting,14
A08827,2025-04-01,Canada,Professional Services,21-50,Partner,PART_Consultants,14
A04389,2025-04-01,United Kingdom,Professional Services,21-50,Referral,REF_Customer,14
A11433,2025-04-01,United Kingdom,Healthcare,1-5,Email,EML_Reactivation,14
A03292,2025-04-01,United States,Professional Services,6-20,Organic Search,ORG_SEO,14
A11665,2025-04-01,United Kingdom,Home Services,1-5,Organic Search,ORG_SEO,14
A05823,2025-04-01,United States,Healthcare,21-50,Paid Search,PS_NonBrand,14
A02193,2025-04-01,Canada,Professional Services,6-20,Partner,PART_Consultants,14
A06152,2025-04-01,Canada,Healthcare,1-5,Organic Search,ORG_SEO,14
A03135,2025-04-01,Canada,Home Services,21-50,Paid Social,SOC_Prospecting,14
A01700,2025-04-02,United States,Professional Services,21-50,Organic Search,ORG_SEO,14
A08751,2025-04-02,Australia,Technology,6-20,Paid Social,SOC_Retargeting,14
A03584,2025-04-02,Canada,Education,1-5,Organic Search,ORG_SEO,14
A06780,2025-04-02,United Kingdom,Professional Services,1-5,Paid Search,PS_Brand,14
A09773,2025-04-02,United States,Professional Services,201+,Paid Search,PS_Brand,14
A05378,2025-04-02,Canada,Professional Services,6-20,Partner,PART_Consultants,14
A09025,2025-04-02,United Kingdom,Home Services,51-200,Paid Social,SOC_Video,14
A06699,2025-04-02,Australia,Education,6-20,Paid Search,PS_Brand,14
A06549,2025-04-02,Canada,Technology,21-50,Paid Search,PS_Brand,14
A00087,2025-04-02,United States,Healthcare,1-5,Referral,REF_Customer,14
A03825,2025-04-02,United Kingdom,Home Services,201+,Paid Search,PS_NonBrand,14
A11421,2025-04-02,United States,Technology,21-50,Organic Search,ORG_SEO,14
A06305,2025-04-02,United Kingdom,Healthcare,6-20,Partner,PART_Community,14
A08881,2025-04-02,United Kingdom,Education,6-20,Paid Social,SOC_Video,14
A09971,2025-04-02,Canada,Retail,6-20,Paid Social,SOC_Retargeting,14
A01469,2025-04-02,Australia,Professional Services,1-5,Organic Search,ORG_SEO,14
A06843,2025-04-02,United States,Technology,21-50,Paid Search,PS_Brand,14
A06406,2025-04-03,Australia,Home Services,1-5,Partner,PART_Community,14
A07146,2025-04-03,United Kingdom,Education,6-20,Direct,DIR_None,14
A04377,2025-04-03,Canada,Education,21-50,Organic Search,ORG_SEO,14
A09591,2025-04-03,Canada,Professional Services,1-5,Paid Search,PS_Competitor,14
A04527,2025-04-03,United Kingdom,Technology,1-5,Organic Search,ORG_SEO,14
A11528,2025-04-03,Canada,Technology,1-5,Paid Search,PS_Brand,14
A02752,2025-04-03,Canada,Education,21-50,Paid Search,PS_NonBrand,14
A05347,2025-04-03,Australia,Retail,6-20,Referral,REF_Customer,14
A02473,2025-04-03,United States,Retail,1-5,Organic Search,ORG_SEO,14
A04192,2025-04-03,United States,Technology,6-20,Organic Search,ORG_SEO,14
A03074,2025-04-03,Canada,Healthcare,21-50,Referral,REF_Customer,14
A09641,2025-04-03,Canada,Education,6-20,Partner,PART_Community,14
A09620,2025-04-03,Canada,Retail,6-20,Paid Search,PS_Competitor,14
A11816,2025-04-03,Canada,Healthcare,1-5,Organic Search,ORG_SEO,14
A08948,2025-04-03,United Kingdom,Retail,21-50,Partner,PART_Community,14
A04938,2025-04-03,Australia,Healthcare,21-50,Paid Social,SOC_Video,14
A06932,2025-04-03,Canada,Healthcare,6-20,Paid Social,SOC_Prospecting,14
A05779,2025-04-03,United Kingdom,Healthcare,6-20,Organic Search,ORG_SEO,14
A01299,2025-04-03,Canada,Home Services,1-5,Paid Social,SOC_Retargeting,14
A10226,2025-04-03,Canada,Healthcare,1-5,Paid Search,PS_Competitor,14
A06947,2025-04-03,United States,Technology,6-20,Referral,REF_Customer,14
A02345,2025-04-03,United States,Home Services,6-20,Paid Search,PS_Competitor,14
A09509,2025-04-03,Canada,Home Services,21-50,Partner,PART_Consultants,14
A08377,2025-04-03,Australia,Education,21-50,Direct,DIR_None,14
A02269,2025-04-03,Canada,Retail,51-200,Referral,REF_Customer,14
A08744,2025-04-03,United States,Professional Services,51-200,Organic Search,ORG_SEO,14
A06458,2025-04-03,Canada,Healthcare,6-20,Paid Search,PS_NonBrand,14
A04558,2025-04-03,United States,Education,6-20,Paid Social,SOC_Video,14
A11940,2025-04-03,Canada,Retail,21-50,Paid Search,PS_Competitor,14
A06133,2025-04-04,Canada,Home Services,1-5,Organic Search,ORG_SEO,14
A00338,2025-04-04,Canada,Home Services,6-20,Paid Social,SOC_Video,14
A10375,2025-04-04,Australia,Healthcare,6-20,Paid Search,PS_Competitor,14
A03738,2025-04-04,United States,Healthcare,6-20,Email,EML_Reactivation,14
A00835,2025-04-04,Canada,Home Services,1-5,Paid Search,PS_Competitor,14
A04181,2025-04-04,United States,Technology,21-50,Email,EML_Nurture,14
A10933,2025-04-04,United Kingdom,Professional Services,1-5,Referral,REF_Customer,14
A10840,2025-04-04,Canada,Technology,201+,Paid Social,SOC_Video,14
A10854,2025-04-04,United States,Retail,1-5,Paid Search,PS_NonBrand,14
A08104,2025-04-04,United States,Technology,21-50,Email,EML_Reactivation,14
A00799,2025-04-04,United States,Healthcare,1-5,Paid Social,SOC_Retargeting,14
A02426,2025-04-04,United States,Professional Services,6-20,Paid Social,SOC_Prospecting,14
A08120,2025-04-04,Australia,Healthcare,21-50,Organic Search,ORG_SEO,14
A10011,2025-04-04,United Kingdom,Healthcare,1-5,Paid Social,SOC_Prospecting,14
A05303,2025-04-04,Canada,Home Services,6-20,Paid Social,SOC_Video,14
A10020,2025-04-04,Canada,Healthcare,6-20,Paid Social,SOC_Video,14
A10651,2025-04-04,Canada,Retail,51-200,Direct,DIR_None,14
A01918,2025-04-04,United States,Professional Services,1-5,Paid Social,SOC_Video,14
A10420,2025-04-04,Canada,Healthcare,21-50,Organic Search,ORG_SEO,14
A04549,2025-04-04,United States,Technology,21-50,Organic Search,ORG_SEO,14
A10033,2025-04-05,United States,Professional Services,6-20,Direct,DIR_None,14
A03187,2025-04-05,Canada,Healthcare,21-50,Organic Search,ORG_SEO,14
A04693,2025-04-05,Canada,Healthcare,1-5,Paid Social,SOC_Retargeting,14
A08274,2025-04-05,United States,Education,201+,Organic Search,ORG_SEO,14
A06348,2025-04-05,United States,Professional Services,201+,Partner,PART_Community,14
A05415,2025-04-05,United Kingdom,Healthcare,6-20,Referral,REF_Customer,14
A11534,2025-04-05,United States,Technology,6-20,Partner,PART_Consultants,14
A09354,2025-04-05,United Kingdom,Retail,6-20,Referral,REF_Customer,14
A06276,2025-04-05,United Kingdom,Professional Services,6-20,Paid Search,PS_NonBrand,14
A09599,2025-04-05,United States,Home Services,21-50,Paid Social,SOC_Video,14
A08785,2025-04-05,United States,Home Services,6-20,Referral,REF_Customer,14
A07619,2025-04-05,Australia,Professional Services,1-5,Paid Search,PS_Brand,14
A05806,2025-04-05,Canada,Technology,1-5,Email,EML_Reactivation,14
A00159,2025-04-05,United States,Retail,6-20,Organic Search,ORG_SEO,14
A05014,2025-04-05,United States,Technology,21-50,Referral,REF_Customer,14
A01009,2025-04-05,United Kingdom,Technology,21-50,Partner,PART_Consultants,14
A08620,2025-04-05,Canada,Healthcare,6-20,Paid Social,SOC_Prospecting,14
A10818,2025-04-05,United States,Professional Services,21-50,Paid Social,SOC_Prospecting,14
A02343,2025-04-06,United States,Technology,1-5,Paid Social,SOC_Retargeting,14
A07767,2025-04-06,United Kingdom,Home Services,6-20,Paid Search,PS_Brand,14
A01677,2025-04-06,Canada,Technology,201+,Paid Social,SOC_Prospecting,14
A11641,2025-04-06,United States,Professional Services,51-200,Organic Search,ORG_SEO,14
A04108,2025-04-06,Canada,Education,1-5,Referral,REF_Customer,14
A02297,2025-04-06,United States,Technology,51-200,Organic Search,ORG_SEO,14
A07149,2025-04-06,United States,Technology,6-20,Paid Search,PS_NonBrand,14
A11169,2025-04-06,United Kingdom,Education,1-5,Organic Search,ORG_SEO,14
A08114,2025-04-06,Canada,Professional Services,1-5,Paid Search,PS_Competitor,14
A08723,2025-04-06,United States,Healthcare,21-50,Paid Search,PS_NonBrand,14
A01134,2025-04-06,Canada,Technology,6-20,Paid Social,SOC_Prospecting,14
A06186,2025-04-06,Canada,Healthcare,1-5,Organic Search,ORG_SEO,14
A04690,2025-04-06,United States,Technology,21-50,Partner,PART_Consultants,14
A02300,2025-04-07,Canada,Professional Services,1-5,Paid Social,SOC_Retargeting,14
A04806,2025-04-07,Australia,Healthcare,51-200,Direct,DIR_None,14
A08612,2025-04-07,United Kingdom,Home Services,21-50,Direct,DIR_None,14
A05406,2025-04-07,Canada,Professional Services,51-200,Referral,REF_Customer,14
A00380,2025-04-07,United States,Home Services,6-20,Paid Search,PS_Competitor,14
A08028,2025-04-07,United Kingdom,Home Services,6-20,Organic Search,ORG_SEO,14
A04593,2025-04-07,Canada,Technology,21-50,Paid Search,PS_Brand,14
A04083,2025-04-07,United Kingdom,Professional Services,21-50,Referral,REF_Customer,14
A02647,2025-04-07,United States,Education,1-5,Paid Search,PS_NonBrand,14
A09721,2025-04-07,Canada,Healthcare,6-20,Direct,DIR_None,14
A09106,2025-04-07,Canada,Professional Services,21-50,Organic Search,ORG_SEO,14
A11297,2025-04-07,Canada,Technology,51-200,Paid Search,PS_NonBrand,14
A01967,2025-04-07,United States,Home Services,51-200,Paid Social,SOC_Retargeting,14
A01640,2025-04-07,United States,Education,6-20,Organic Search,ORG_SEO,14
A06090,2025-04-07,United States,Home Services,6-20,Paid Search,PS_NonBrand,14
A08676,2025-04-07,Canada,Retail,1-5,Referral,REF_Customer,14
A06517,2025-04-08,United States,Healthcare,21-50,Referral,REF_Customer,14
A09105,2025-04-08,United States,Healthcare,1-5,Referral,REF_Customer,14
A03069,2025-04-08,United States,Technology,6-20,Organic Search,ORG_SEO,14
A08838,2025-04-08,Canada,Education,6-20,Paid Social,SOC_Video,14
A04131,2025-04-08,United Kingdom,Healthcare,6-20,Organic Search,ORG_SEO,14
A04852,2025-04-08,Canada,Home Services,201+,Paid Social,SOC_Video,14
A05280,2025-04-08,United Kingdom,Professional Services,6-20,Organic Search,ORG_SEO,14
A03717,2025-04-08,Canada,Healthcare,51-200,Organic Search,ORG_SEO,14
A08253,2025-04-08,Canada,Professional Services,1-5,Paid Search,PS_Brand,14
A00862,2025-04-08,United Kingdom,Retail,1-5,Direct,DIR_None,14
A10601,2025-04-08,United States,Home Services,1-5,Partner,PART_Consultants,14
A07325,2025-04-08,Australia,Education,1-5,Email,EML_Reactivation,14
A04345,2025-04-08,United States,Healthcare,1-5,Referral,REF_Customer,14
A08269,2025-04-08,United States,Technology,1-5,Organic Search,ORG_SEO,14
A09804,2025-04-08,United Kingdom,Home Services,6-20,Organic Search,ORG_SEO,14
A02808,2025-04-08,Australia,Home Services,6-20,Organic Search,ORG_SEO,14
A07457,2025-04-08,United States,Healthcare,201+,Paid Search,PS_NonBrand,14
A00609,2025-04-09,Canada,Home Services,6-20,Paid Search,PS_Brand,14
A11087,2025-04-09,Canada,Education,6-20,Email,EML_Nurture,14
A05435,2025-04-09,United Kingdom,Home Services,6-20,Paid Search,PS_Competitor,14
A07502,2025-04-09,United States,Home Services,51-200,Organic Search,ORG_SEO,14
A03847,2025-04-09,Canada,Home Services,6-20,Paid Search,PS_Competitor,14
A10178,2025-04-09,Canada,Education,1-5,Organic Search,ORG_SEO,14
A09622,2025-04-09,Australia,Technology,21-50,Organic Search,ORG_SEO,14
A11923,2025-04-09,United States,Professional Services,6-20,Paid Social,SOC_Retargeting,14
A06605,2025-04-09,Canada,Technology,51-200,Paid Social,SOC_Retargeting,14
A01973,2025-04-09,United States,Professional Services,1-5,Organic Search,ORG_SEO,14
A11697,2025-04-09,Australia,Professional Services,1-5,Paid Social,SOC_Video,14
A04233,2025-04-09,Canada,Home Services,1-5,Organic Search,ORG_SEO,14
A04525,2025-04-10,United States,Home Services,1-5,Paid Social,SOC_Prospecting,14
A05864,2025-04-10,United States,Healthcare,6-20,Paid Social,SOC_Video,14
A03710,2025-04-10,Canada,Home Services,21-50,Organic Search,ORG_SEO,14
A11568,2025-04-10,Canada,Technology,21-50,Paid Social,SOC_Prospecting,14
A06150,2025-04-10,Australia,Professional Services,6-20,Direct,DIR_None,14
A01979,2025-04-10,Canada,Healthcare,201+,Email,EML_Reactivation,14
A00857,2025-04-10,United States,Technology,21-50,Organic Search,ORG_SEO,14
A00443,2025-04-10,Canada,Technology,1-5,Paid Social,SOC_Video,14
A05166,2025-04-10,United Kingdom,Technology,1-5,Referral,REF_Customer,14
A00616,2025-04-10,United States,Education,6-20,Partner,PART_Consultants,14
A11466,2025-04-10,Canada,Education,1-5,Direct,DIR_None,14
A09132,2025-04-10,United States,Healthcare,51-200,Paid Social,SOC_Video,14
A08340,2025-04-10,Canada,Technology,1-5,Organic Search,ORG_SEO,14
A02466,2025-04-10,United States,Professional Services,51-200,Referral,REF_Customer,14
A01840,2025-04-10,Canada,Healthcare,6-20,Paid Social,SOC_Retargeting,14
A10137,2025-04-11,Australia,Healthcare,21-50,Email,EML_Nurture,14
A07796,2025-04-11,United States,Retail,51-200,Organic Search,ORG_SEO,14
A01200,2025-04-11,Canada,Home Services,1-5,Paid Search,PS_NonBrand,14
A05627,2025-04-11,United States,Retail,21-50,Paid Search,PS_Competitor,14
A07152,2025-04-11,United Kingdom,Professional Services,1-5,Direct,DIR_None,14
A00930,2025-04-11,United States,Home Services,1-5,Paid Social,SOC_Prospecting,14
A06484,2025-04-11,Canada,Professional Services,21-50,Referral,REF_Customer,14
A07506,2025-04-11,United States,Education,21-50,Paid Social,SOC_Retargeting,14
A11347,2025-04-11,Canada,Technology,51-200,Organic Search,ORG_SEO,14
A07173,2025-04-11,United States,Healthcare,1-5,Paid Search,PS_NonBrand,14
A06468,2025-04-11,United Kingdom,Education,51-200,Organic Search,ORG_SEO,14
A10059,2025-04-11,United States,Education,21-50,Referral,REF_Customer,14
A09693,2025-04-11,Australia,Education,21-50,Direct,DIR_None,14
A11299,2025-04-11,United Kingdom,Home Services,51-200,Paid Social,SOC_Prospecting,14
A06997,2025-04-11,United States,Retail,1-5,Paid Social,SOC_Video,14
A00331,2025-04-11,United States,Education,1-5,Paid Search,PS_Brand,14
A03147,2025-04-11,Canada,Professional Services,201+,Email,EML_Nurture,14
A11201,2025-04-11,Australia,Technology,6-20,Paid Social,SOC_Retargeting,14
A07412,2025-04-12,United States,Retail,1-5,Organic Search,ORG_SEO,14
A02830,2025-04-12,Canada,Education,21-50,Direct,DIR_None,14
A11490,2025-04-12,United States,Healthcare,6-20,Organic Search,ORG_SEO,14
A01694,2025-04-12,United States,Home Services,51-200,Organic Search,ORG_SEO,14
A04684,2025-04-12,Canada,Healthcare,1-5,Referral,REF_Customer,14
A01507,2025-04-12,Canada,Healthcare,6-20,Organic Search,ORG_SEO,14
A08558,2025-04-12,Canada,Retail,1-5,Partner,PART_Consultants,14
A09418,2025-04-12,United States,Professional Services,6-20,Partner,PART_Consultants,14
A03317,2025-04-12,Australia,Technology,6-20,Partner,PART_Consultants,14
A11796,2025-04-12,United States,Home Services,1-5,Referral,REF_Customer,14
A09763,2025-04-12,Canada,Healthcare,6-20,Paid Search,PS_NonBrand,14
A00501,2025-04-12,United States,Retail,21-50,Partner,PART_Community,14
A08824,2025-04-13,Australia,Professional Services,6-20,Referral,REF_Customer,14
A07737,2025-04-13,Canada,Healthcare,6-20,Referral,REF_Customer,14
A10787,2025-04-13,United States,Healthcare,6-20,Paid Search,PS_Competitor,14
A07038,2025-04-13,United Kingdom,Technology,1-5,Organic Search,ORG_SEO,14
A05444,2025-04-13,Canada,Technology,1-5,Referral,REF_Customer,14
A03681,2025-04-13,Australia,Home Services,1-5,Referral,REF_Customer,14
A00801,2025-04-13,Australia,Home Services,1-5,Email,EML_Nurture,14
A11043,2025-04-13,Canada,Retail,201+,Paid Search,PS_NonBrand,14
A01029,2025-04-13,Canada,Technology,1-5,Paid Search,PS_NonBrand,14
A01825,2025-04-13,Canada,Education,1-5,Organic Search,ORG_SEO,14
A07394,2025-04-13,Canada,Technology,6-20,Paid Social,SOC_Prospecting,14
A01172,2025-04-13,United Kingdom,Professional Services,6-20,Organic Search,ORG_SEO,14
A05786,2025-04-13,Canada,Healthcare,21-50,Paid Search,PS_NonBrand,14
A10227,2025-04-13,Canada,Home Services,21-50,Organic Search,ORG_SEO,14
A06462,2025-04-13,Canada,Education,51-200,Paid Search,PS_NonBrand,14
A04834,2025-04-14,Canada,Healthcare,1-5,Direct,DIR_None,14
A02826,2025-04-14,Canada,Professional Services,1-5,Partner,PART_Consultants,14
A11056,2025-04-14,United States,Education,6-20,Paid Social,SOC_Video,14
A05464,2025-04-14,United Kingdom,Education,1-5,Paid Search,PS_NonBrand,14
A06717,2025-04-14,United States,Technology,21-50,Paid Social,SOC_Prospecting,14
A02686,2025-04-14,Canada,Healthcare,6-20,Email,EML_Reactivation,14
A08535,2025-04-14,United Kingdom,Technology,1-5,Paid Social,SOC_Video,14
A02793,2025-04-14,United States,Technology,6-20,Direct,DIR_None,14
A10297,2025-04-14,Canada,Technology,6-20,Direct,DIR_None,14
A01965,2025-04-14,Canada,Retail,21-50,Direct,DIR_None,14
A11804,2025-04-14,Australia,Technology,1-5,Paid Social,SOC_Video,14
A11235,2025-04-14,United States,Professional Services,1-5,Partner,PART_Consultants,14
A06914,2025-04-14,Canada,Education,1-5,Partner,PART_Consultants,14
A07280,2025-04-14,United Kingdom,Education,1-5,Paid Social,SOC_Video,14
A10225,2025-04-14,Australia,Healthcare,51-200,Paid Search,PS_NonBrand,14
A11239,2025-04-14,United States,Technology,201+,Direct,DIR_None,14
A00216,2025-04-14,Canada,Professional Services,1-5,Organic Search,ORG_SEO,14
