touch_id,account_id,touch_date,channel,campaign_id,touch_position,touch_count
T0018143,A09100,2025-09-05,Email,EML_Nurture,2,3
T0018144,A09100,2025-09-14,Referral,REF_Customer,3,3
T0018145,A09101,2024-07-24,Organic Search,ORG_SEO,1,1
T0018146,A09102,2024-11-03,Direct,DIR_None,1,4
T0018147,A09102,2024-11-07,Email,EML_Reactivation,2,4
T0018148,A09102,2024-11-11,Referral,REF_Customer,3,4
T0018149,A09102,2024-11-24,Paid Search,PS_Competitor,4,4
T0018150,A09103,2024-11-01,Partner,PART_Consultants,1,3
T0018151,A09103,2024-10-17,Paid Search,PS_NonBrand,2,3
T0018152,A09103,2024-11-04,Organic Search,ORG_SEO,3,3
T0018153,A09104,2025-03-04,Email,EML_Reactivation,1,3
T0018154,A09104,2025-03-15,Organic Search,ORG_SEO,2,3
T0018155,A09104,2025-03-27,Organic Search,ORG_SEO,3,3
T0018156,A09105,2025-04-08,Referral,REF_Customer,1,1
T0018157,A09106,2025-03-10,Organic Search,ORG_SEO,1,2
T0018158,A09106,2025-04-05,Organic Search,ORG_SEO,2,2
T0018159,A09107,2024-05-07,Email,EML_Reactivation,1,1
T0018160,A09108,2024-10-14,Paid Social,SOC_Prospecting,1,1
T0018161,A09109,2025-05-30,Paid Social,SOC_Video,1,1
T0018162,A09110,2024-09-05,Paid Search,PS_NonBrand,1,2
T0018163,A09110,2024-09-07,Paid Search,PS_Brand,2,2
T0018164,A09111,2025-09-04,Email,EML_Nurture,1,2
T0018165,A09111,2025-09-21,Organic Search,ORG_SEO,2,2
T0018166,A09112,2024-08-25,Paid Social,SOC_Video,1,3
T0018167,A09112,2024-08-10,Paid Social,SOC_Retargeting,2,3
T0018168,A09112,2024-08-29,Paid Social,SOC_Retargeting,3,3
T0018169,A09113,2024-11-11,Direct,DIR_None,1,3
T0018170,A09113,2024-11-12,Organic Search,ORG_SEO,2,3
T0018171,A09113,2024-11-14,Paid Search,PS_NonBrand,3,3
T0018172,A09114,2024-10-08,Organic Search,ORG_SEO,1,2
T0018173,A09114,2024-11-01,Referral,REF_Customer,2,2
T0018174,A09115,2024-10-05,Paid Social,SOC_Retargeting,1,1
T0018175,A09116,2025-06-08,Direct,DIR_None,1,3
T0018176,A09116,2025-05-30,Paid Search,PS_Brand,2,3
T0018177,A09116,2025-06-26,Organic Search,ORG_SEO,3,3
T0018178,A09117,2024-04-06,Paid Social,SOC_Video,1,1
T0018179,A09118,2024-12-17,Email,EML_Nurture,1,2
T0018180,A09118,2024-12-25,Paid Search,PS_Brand,2,2
T0018181,A09119,2024-12-27,Paid Search,PS_Competitor,1,4
T0018182,A09119,2024-12-26,Paid Social,SOC_Retargeting,2,4
T0018183,A09119,2025-01-11,Organic Search,ORG_SEO,3,4
T0018184,A09119,2025-01-21,Paid Search,PS_Competitor,4,4
T0018185,A09120,2025-06-05,Paid Social,SOC_Prospecting,1,2
T0018186,A09120,2025-06-30,Partner,PART_Consultants,2,2
T0018187,A09121,2025-01-11,Organic Search,ORG_SEO,1,2
T0018188,A09121,2025-01-17,Organic Search,ORG_SEO,2,2
T0018189,A09122,2025-09-10,Paid Search,PS_NonBrand,1,1
T0018190,A09123,2025-07-11,Email,EML_Nurture,1,4
T0018191,A09123,2025-06-24,Referral,REF_Customer,2,4
T0018192,A09123,2025-06-20,Paid Search,PS_NonBrand,3,4
T0018193,A09123,2025-07-11,Paid Social,SOC_Prospecting,4,4
T0018194,A09124,2024-08-17,Paid Social,SOC_Video,1,1
T0018195,A09125,2025-07-01,Organic Search,ORG_SEO,1,2
T0018196,A09125,2025-07-05,Email,EML_Nurture,2,2
T0018197,A09126,2025-08-21,Paid Search,PS_Competitor,1,2
T0018198,A09126,2025-09-07,Direct,DIR_None,2,2
T0018199,A09127,2024-05-30,Email,EML_Reactivation,1,3
T0018200,A09127,2024-06-09,Referral,REF_Customer,2,3
T0018201,A09127,2024-06-12,Partner,PART_Consultants,3,3
T0018202,A09128,2025-01-18,Paid Social,SOC_Video,1,1
T0018203,A09129,2024-06-28,Direct,DIR_None,1,4
T0018204,A09129,2024-06-11,Paid Social,SOC_Prospecting,2,4
T0018205,A09129,2024-06-07,Organic Search,ORG_SEO,3,4
T0018206,A09129,2024-06-30,Paid Social,SOC_Video,4,4
T0018207,A09130,2025-02-08,Organic Search,ORG_SEO,1,1
T0018208,A09131,2024-02-24,Direct,DIR_None,1,1
T0018209,A09132,2025-03-12,Partner,PART_Consultants,1,2
T0018210,A09132,2025-04-07,Paid Social,SOC_Video,2,2
T0018211,A09133,2024-09-03,Paid Social,SOC_Retargeting,1,2
T0018212,A09133,2024-09-27,Paid Search,PS_Brand,2,2
T0018213,A09134,2025-01-07,Referral,REF_Customer,1,1
T0018214,A09135,2024-01-10,Organic Search,ORG_SEO,1,3
T0018215,A09135,2023-12-27,Email,EML_Reactivation,2,3
T0018216,A09135,2024-01-12,Partner,PART_Consultants,3,3
T0018217,A09136,2025-03-13,Paid Social,SOC_Retargeting,1,1
T0018218,A09137,2024-11-13,Organic Search,ORG_SEO,1,1
T0018219,A09138,2025-01-19,Organic Search,ORG_SEO,1,3
T0018220,A09138,2025-01-17,Email,EML_Nurture,2,3
T0018221,A09138,2025-01-25,Email,EML_Reactivation,3,3
T0018222,A09139,2024-06-28,Direct,DIR_None,1,3
T0018223,A09139,2024-07-06,Organic Search,ORG_SEO,2,3
T0018224,A09139,2024-07-25,Organic Search,ORG_SEO,3,3
T0018225,A09140,2024-03-05,Organic Search,ORG_SEO,1,2
T0018226,A09140,2024-03-29,Email,EML_Reactivation,2,2
T0018227,A09141,2024-09-21,Organic Search,ORG_SEO,1,2
T0018228,A09141,2024-10-04,Paid Social,SOC_Video,2,2
T0018229,A09142,2025-08-30,Email,EML_Nurture,1,1
T0018230,A09143,2024-05-05,Paid Search,PS_Competitor,1,2
T0018231,A09143,2024-05-23,Direct,DIR_None,2,2
T0018232,A09144,2025-02-16,Referral,REF_Customer,1,3
T0018233,A09144,2025-02-15,Paid Search,PS_Brand,2,3
T0018234,A09144,2025-02-27,Paid Search,PS_Competitor,3,3
T0018235,A09145,2024-01-26,Direct,DIR_None,1,1
T0018236,A09146,2025-03-28,Organic Search,ORG_SEO,1,1
T0018237,A09147,2024-05-23,Organic Search,ORG_SEO,1,2
T0018238,A09147,2024-05-31,Organic Search,ORG_SEO,2,2
T0018239,A09148,2024-10-17,Organic Search,ORG_SEO,1,3
T0018240,A09148,2024-10-13,Organic Search,ORG_SEO,2,3
T0018241,A09148,2024-10-16,Paid Search,PS_Brand,3,3
T0018242,A09149,2024-08-23,Organic Search,ORG_SEO,1,2
T0018243,A09149,2024-08-28,Referral,REF_Customer,2,2
T0018244,A09150,2024-03-06,Paid Search,PS_NonBrand,1,3
T0018245,A09150,2024-02-19,Email,EML_Nurture,2,3
T0018246,A09150,2024-03-06,Organic Search,ORG_SEO,3,3
T0018247,A09151,2024-07-26,Paid Social,SOC_Retargeting,1,3
T0018248,A09151,2024-08-10,Referral,REF_Customer,2,3
T0018249,A09151,2024-08-14,Paid Social,SOC_Prospecting,3,3
T0018250,A09152,2024-07-21,Paid Search,PS_NonBrand,1,4
T0018251,A09152,2024-08-09,Direct,DIR_None,2,4
T0018252,A09152,2024-07-25,Paid Search,PS_NonBrand,3,4
T0018253,A09152,2024-08-16,Email,EML_Reactivation,4,4
T0018254,A09153,2024-11-26,Direct,DIR_None,1,1
T0018255,A09154,2025-09-13,Paid Search,PS_Brand,1,2
T0018256,A09154,2025-09-13,Paid Search,PS_Competitor,2,2
T0018257,A09155,2024-10-30,Paid Social,SOC_Retargeting,1,1
T0018258,A09156,2025-08-11,Organic Search,ORG_SEO,1,1
T0018259,A09157,2024-10-24,Paid Search,PS_Brand,1,1
T0018260,A09158,2024-02-11,Paid Search,PS_NonBrand,1,3
T0018261,A09158,2024-02-26,Paid Social,SOC_Prospecting,2,3
T0018262,A09158,2024-03-02,Email,EML_Reactivation,3,3
T0018263,A09159,2024-05-28,Email,EML_Nurture,1,1
T0018264,A09160,2024-09-18,Paid Search,PS_NonBrand,1,1
T0018265,A09161,2024-07-12,Organic Search,ORG_SEO,1,3
T0018266,A09161,2024-07-08,Partner,PART_Community,2,3
T0018267,A09161,2024-07-30,Organic Search,ORG_SEO,3,3
T0018268,A09162,2025-07-03,Partner,PART_Consultants,1,2
T0018269,A09162,2025-07-09,Paid Search,PS_Competitor,2,2
T0018270,A09163,2025-02-15,Email,EML_Nurture,1,3
T0018271,A09163,2025-02-21,Referral,REF_Customer,2,3
T0018272,A09163,2025-03-03,Paid Social,SOC_Retargeting,3,3
T0018273,A09164,2024-12-28,Paid Social,SOC_Retargeting,1,4
T0018274,A09164,2024-12-31,Paid Social,SOC_Video,2,4
T0018275,A09164,2024-12-29,Organic Search,ORG_SEO,3,4
T0018276,A09164,2025-01-01,Organic Search,ORG_SEO,4,4
T0018277,A09165,2024-11-08,Email,EML_Nurture,1,4
T0018278,A09165,2024-10-26,Direct,DIR_None,2,4
T0018279,A09165,2024-10-31,Paid Search,PS_Competitor,3,4
T0018280,A09165,2024-11-09,Organic Search,ORG_SEO,4,4
T0018281,A09166,2024-09-14,Paid Social,SOC_Video,1,1
T0018282,A09167,2024-12-31,Direct,DIR_None,1,2
T0018283,A09167,2025-01-17,Paid Search,PS_Competitor,2,2
T0018284,A09168,2024-03-14,Direct,DIR_None,1,1
T0018285,A09169,2024-03-20,Direct,DIR_None,1,3
T0018286,A09169,2024-03-29,Paid Social,SOC_Retargeting,2,3
T0018287,A09169,2024-04-09,Partner,PART_Consultants,3,3
T0018288,A09170,2024-07-16,Paid Social,SOC_Prospecting,1,1
T0018289,A09171,2024-04-08,Referral,REF_Customer,1,4
T0018290,A09171,2024-04-13,Paid Search,PS_Competitor,2,4
T0018291,A09171,2024-03-31,Paid Search,PS_Competitor,3,4
T0018292,A09171,2024-04-17,Paid Social,SOC_Video,4,4
T0018293,A09172,2025-03-01,Direct,DIR_None,1,1
T0018294,A09173,2024-01-11,Organic Search,ORG_SEO,1,1
T0018295,A09174,2024-04-07,Direct,DIR_None,1,1
T0018296,A09175,2025-07-13,Email,EML_Reactivation,1,2
T0018297,A09175,2025-08-04,Organic Search,ORG_SEO,2,2
T0018298,A09176,2025-09-08,Partner,PART_Consultants,1,2
T0018299,A09176,2025-09-27,Email,EML_Reactivation,2,2
T0018300,A09177,2024-11-06,Organic Search,ORG_SEO,1,1
T0018301,A09178,2024-10-17,Paid Social,SOC_Prospecting,1,3
T0018302,A09178,2024-11-05,Organic Search,ORG_SEO,2,3
T0018303,A09178,2024-11-11,Direct,DIR_None,3,3
T0018304,A09179,2025-05-05,Email,EML_Nurture,1,2
T0018305,A09179,2025-05-06,Organic Search,ORG_SEO,2,2
T0018306,A09180,2024-01-19,Direct,DIR_None,1,1
T0018307,A09181,2024-09-30,Paid Social,SOC_Prospecting,1,1
T0018308,A09182,2024-02-27,Organic Search,ORG_SEO,1,1
T0018309,A09183,2024-09-07,Organic Search,ORG_SEO,1,3
T0018310,A09183,2024-09-14,Paid Social,SOC_Retargeting,2,3
T0018311,A09183,2024-09-15,Partner,PART_Consultants,3,3
T0018312,A09184,2025-09-07,Direct,DIR_None,1,3
T0018313,A09184,2025-09-06,Referral,REF_Customer,2,3
T0018314,A09184,2025-09-21,Organic Search,ORG_SEO,3,3
T0018315,A09185,2025-03-27,Referral,REF_Customer,1,4
T0018316,A09185,2025-04-09,Referral,REF_Customer,2,4
T0018317,A09185,2025-04-24,Referral,REF_Customer,3,4
T0018318,A09185,2025-04-21,Paid Social,SOC_Video,4,4
T0018319,A09186,2025-09-23,Organic Search,ORG_SEO,1,3
T0018320,A09186,2025-09-14,Partner,PART_Consultants,2,3
T0018321,A09186,2025-09-20,Paid Search,PS_Brand,3,3
T0018322,A09187,2025-04-15,Partner,PART_Community,1,1
T0018323,A09188,2025-01-16,Direct,DIR_None,1,1
T0018324,A09189,2025-04-18,Organic Search,ORG_SEO,1,2
T0018325,A09189,2025-04-24,Paid Social,SOC_Video,2,2
T0018326,A09190,2025-02-08,Email,EML_Reactivation,1,2
T0018327,A09190,2025-02-16,Partner,PART_Community,2,2
T0018328,A09191,2024-10-03,Paid Search,PS_NonBrand,1,3
T0018329,A09191,2024-10-09,Referral,REF_Customer,2,3
T0018330,A09191,2024-10-25,Direct,DIR_None,3,3
T0018331,A09192,2024-07-08,Organic Search,ORG_SEO,1,2
T0018332,A09192,2024-07-07,Referral,REF_Customer,2,2
T0018333,A09193,2024-11-25,Paid Search,PS_Competitor,1,1
T0018334,A09194,2024-06-13,Paid Social,SOC_Retargeting,1,1
T0018335,A09195,2024-10-22,Email,EML_Reactivation,1,2
T0018336,A09195,2024-11-07,Paid Search,PS_NonBrand,2,2
T0018337,A09196,2024-03-28,Paid Social,SOC_Retargeting,1,1
T0018338,A09197,2024-12-09,Email,EML_Nurture,1,2
T0018339,A09197,2024-12-23,Paid Search,PS_NonBrand,2,2
T0018340,A09198,2024-05-24,Paid Social,SOC_Retargeting,1,2
T0018341,A09198,2024-06-07,Direct,DIR_None,2,2
T0018342,A09199,2024-06-27,Paid Search,PS_NonBrand,1,4
T0018343,A09199,2024-07-01,Organic Search,ORG_SEO,2,4
T0018344,A09199,2024-07-08,Paid Social,SOC_Retargeting,3,4
T0018345,A09199,2024-07-09,Referral,REF_Customer,4,4
T0018346,A09200,2024-11-12,Referral,REF_Customer,1,1
T0018347,A09201,2024-04-09,Organic Search,ORG_SEO,1,1
T0018348,A09202,2025-09-02,Paid Social,SOC_Video,1,2
T0018349,A09202,2025-09-11,Organic Search,ORG_SEO,2,2
T0018350,A09203,2024-10-06,Organic Search,ORG_SEO,1,2
T0018351,A09203,2024-10-12,Partner,PART_Community,2,2
T0018352,A09204,2024-08-15,Paid Social,SOC_Retargeting,1,3
T0018353,A09204,2024-08-13,Paid Social,SOC_Retargeting,2,3
T0018354,A09204,2024-08-19,Paid Social,SOC_Video,3,3
T0018355,A09205,2023-12-22,Paid Search,PS_Brand,1,3
T0018356,A09205,2024-01-01,Referral,REF_Customer,2,3
T0018357,A09205,2024-01-14,Email,EML_Nurture,3,3
T0018358,A09206,2025-06-17,Paid Search,PS_Competitor,1,2
T0018359,A09206,2025-06-24,Paid Social,SOC_Prospecting,2,2
T0018360,A09207,2025-01-06,Direct,DIR_None,1,3
T0018361,A09207,2025-01-12,Organic Search,ORG_SEO,2,3
T0018362,A09207,2025-01-24,Organic Search,ORG_SEO,3,3
T0018363,A09208,2024-09-16,Paid Social,SOC_Prospecting,1,3
T0018364,A09208,2024-09-22,Partner,PART_Consultants,2,3
T0018365,A09208,2024-09-23,Referral,REF_Customer,3,3
T0018366,A09209,2024-06-06,Referral,REF_Customer,1,1
T0018367,A09210,2025-04-10,Paid Search,PS_NonBrand,1,4
T0018368,A09210,2025-03-23,Organic Search,ORG_SEO,2,4
T0018369,A09210,2025-04-04,Referral,REF_Customer,3,4
T0018370,A09210,2025-04-15,Organic Search,ORG_SEO,4,4
T0018371,A09211,2025-08-10,Paid Social,SOC_Retargeting,1,2
T0018372,A09211,2025-08-31,Referral,REF_Customer,2,2
T0018373,A09212,2024-09-07,Organic Search,ORG_SEO,1,1
T0018374,A09213,2024-03-02,Paid Search,PS_NonBrand,1,2
T0018375,A09213,2024-03-22,Paid Search,PS_Brand,2,2
T0018376,A09214,2024-02-12,Direct,DIR_None,1,2
T0018377,A09214,2024-03-04,Organic Search,ORG_SEO,2,2
T0018378,A09215,2024-01-04,Referral,REF_Customer,1,1
T0018379,A09216,2025-03-20,Paid Social,SOC_Retargeting,1,2
T0018380,A09216,2025-04-14,Partner,PART_Community,2,2
T0018381,A09217,2025-09-03,Direct,DIR_None,1,4
T0018382,A09217,2025-09-20,Referral,REF_Customer,2,4
T0018383,A09217,2025-09-06,Direct,DIR_None,3,4
T0018384,A09217,2025-09-18,Paid Search,PS_NonBrand,4,4
T0018385,A09218,2025-09-25,Paid Search,PS_Competitor,1,2
T0018386,A09218,2025-09-26,Partner,PART_Community,2,2
T0018387,A09219,2025-04-19,Organic Search,ORG_SEO,1,2
T0018388,A09219,2025-05-15,Partner,PART_Consultants,2,2
T0018389,A09220,2024-03-20,Direct,DIR_None,1,3
T0018390,A09220,2024-03-19,Referral,REF_Customer,2,3
T0018391,A09220,2024-04-11,Paid Search,PS_Competitor,3,3
T0018392,A09221,2025-09-18,Organic Search,ORG_SEO,1,1
T0018393,A09222,2024-07-13,Paid Search,PS_Brand,1,2
T0018394,A09222,2024-08-02,Paid Search,PS_Competitor,2,2
T0018395,A09223,2024-08-03,Referral,REF_Customer,1,2
T0018396,A09223,2024-08-06,Organic Search,ORG_SEO,2,2
T0018397,A09224,2025-03-07,Email,EML_Reactivation,1,1
T0018398,A09225,2024-01-17,Organic Search,ORG_SEO,1,3
T0018399,A09225,2024-01-23,Paid Social,SOC_Video,2,3
T0018400,A09225,2024-01-25,Direct,DIR_None,3,3
T0018401,A09226,2025-06-10,Organic Search,ORG_SEO,1,2
T0018402,A09226,2025-06-10,Organic Search,ORG_SEO,2,2
T0018403,A09227,2025-09-06,Organic Search,ORG_SEO,1,3
T0018404,A09227,2025-09-11,Email,EML_Reactivation,2,3
T0018405,A09227,2025-09-26,Paid Social,SOC_Retargeting,3,3
T0018406,A09228,2025-04-28,Paid Social,SOC_Prospecting,1,3
T0018407,A09228,2025-04-28,Direct,DIR_None,2,3
T0018408,A09228,2025-05-05,Paid Search,PS_Competitor,3,3
T0018409,A09229,2025-04-17,Referral,REF_Customer,1,2
T0018410,A09229,2025-05-11,Organic Search,ORG_SEO,2,2
T0018411,A09230,2024-09-12,Paid Search,PS_NonBrand,1,1
T0018412,A09231,2024-02-02,Organic Search,ORG_SEO,1,1
T0018413,A09232,2025-05-19,Paid Search,PS_Brand,1,1
T0018414,A09233,2025-01-10,Organic Search,ORG_SEO,1,2
T0018415,A09233,2025-01-10,Paid Search,PS_Competitor,2,2
T0018416,A09234,2025-07-15,Paid Search,PS_Brand,1,2
T0018417,A09234,2025-08-09,Paid Search,PS_Competitor,2,2
T0018418,A09235,2024-02-28,Paid Social,SOC_Prospecting,1,2
T0018419,A09235,2024-03-08,Paid Social,SOC_Retargeting,2,2
T0018420,A09236,2024-07-18,Paid Social,SOC_Video,1,1
T0018421,A09237,2024-08-13,Referral,REF_Customer,1,4
T0018422,A09237,2024-08-07,Direct,DIR_None,2,4
T0018423,A09237,2024-08-26,Organic Search,ORG_SEO,3,4
T0018424,A09237,2024-08-23,Paid Search,PS_NonBrand,4,4
T0018425,A09238,2025-03-06,Referral,REF_Customer,1,3
T0018426,A09238,2025-02-20,Direct,DIR_None,2,3
T0018427,A09238,2025-03-05,Paid Social,SOC_Retargeting,3,3
T0018428,A09239,2025-05-15,Paid Search,PS_NonBrand,1,1
T0018429,A09240,2025-08-22,Paid Search,PS_NonBrand,1,3
T0018430,A09240,2025-08-17,Organic Search,ORG_SEO,2,3
T0018431,A09240,2025-09-09,Email,EML_Nurture,3,3
T0018432,A09241,2024-06-24,Referral,REF_Customer,1,4
T0018433,A09241,2024-06-25,Paid Search,PS_Competitor,2,4
T0018434,A09241,2024-06-14,Paid Social,SOC_Video,3,4
T0018435,A09241,2024-07-11,Organic Search,ORG_SEO,4,4
T0018436,A09242,2024-11-11,Paid Social,SOC_Prospecting,1,1
T0018437,A09243,2024-01-14,Organic Search,ORG_SEO,1,1
T0018438,A09244,2024-06-02,Referral,REF_Customer,1,2
T0018439,A09244,2024-06-12,Paid Search,PS_Brand,2,2
T0018440,A09245,2024-08-24,Organic Search,ORG_SEO,1,2
T0018441,A09245,2024-09-02,Paid Social,SOC_Prospecting,2,2
T0018442,A09246,2024-12-29,Direct,DIR_None,1,2
T0018443,A09246,2025-01-09,Partner,PART_Consultants,2,2
T0018444,A09247,2024-10-08,Email,EML_Reactivation,1,4
T0018445,A09247,2024-10-30,Direct,DIR_None,2,4
T0018446,A09247,2024-10-16,Referral,REF_Customer,3,4
T0018447,A09247,2024-10-29,Email,EML_Reactivation,4,4
T0018448,A09248,2024-08-28,Paid Social,SOC_Prospecting,1,1
T0018449,A09249,2025-01-13,Direct,DIR_None,1,2
T0018450,A09249,2025-01-25,Paid Search,PS_Brand,2,2
T0018451,A09250,2025-05-22,Referral,REF_Customer,1,3
T0018452,A09250,2025-05-17,Organic Search,ORG_SEO,2,3
T0018453,A09250,2025-06-11,Partner,PART_Community,3,3
T0018454,A09251,2024-05-22,Referral,REF_Customer,1,2
T0018455,A09251,2024-06-03,Paid Search,PS_Competitor,2,2
T0018456,A09252,2024-08-01,Referral,REF_Customer,1,2
T0018457,A09252,2024-08-13,Paid Social,SOC_Prospecting,2,2
T0018458,A09253,2025-03-20,Referral,REF_Customer,1,4
T0018459,A09253,2025-03-10,Paid Social,SOC_Prospecting,2,4
T0018460,A09253,2025-02-27,Partner,PART_Consultants,3,4
T0018461,A09253,2025-03-19,Direct,DIR_None,4,4
T0018462,A09254,2025-05-08,Paid Search,PS_Brand,1,1
T0018463,A09255,2025-06-06,Direct,DIR_None,1,4
T0018464,A09255,2025-05-30,Direct,DIR_None,2,4
T0018465,A09255,2025-05-15,Paid Social,SOC_Prospecting,3,4
T0018466,A09255,2025-06-09,Paid Social,SOC_Video,4,4
T0018467,A09256,2024-05-12,Organic Search,ORG_SEO,1,1
T0018468,A09257,2024-11-24,Organic Search,ORG_SEO,1,2
T0018469,A09257,2024-12-04,Organic Search,ORG_SEO,2,2
T0018470,A09258,2025-07-26,Organic Search,ORG_SEO,1,2
T0018471,A09258,2025-08-02,Email,EML_Nurture,2,2
T0018472,A09259,2024-09-12,Organic Search,ORG_SEO,1,1
T0018473,A09260,2024-09-06,Paid Social,SOC_Video,1,3
T0018474,A09260,2024-09-10,Referral,REF_Customer,2,3
T0018475,A09260,2024-10-02,Paid Search,PS_Competitor,3,3
T0018476,A09261,2025-09-14,Paid Social,SOC_Retargeting,1,2
T0018477,A09261,2025-09-22,Paid Social,SOC_Video,2,2
T0018478,A09262,2024-03-07,Paid Search,PS_Competitor,1,1
T0018479,A09263,2025-03-19,Organic Search,ORG_SEO,1,1
T0018480,A09264,2025-06-06,Direct,DIR_None,1,3
T0018481,A09264,2025-06-11,Organic Search,ORG_SEO,2,3
T0018482,A09264,2025-06-28,Organic Search,ORG_SEO,3,3
T0018483,A09265,2024-04-03,Paid Social,SOC_Prospecting,1,1
T0018484,A09266,2025-03-03,Organic Search,ORG_SEO,1,3
T0018485,A09266,2025-03-17,Referral,REF_Customer,2,3
T0018486,A09266,2025-03-28,Paid Social,SOC_Prospecting,3,3
T0018487,A09267,2024-10-28,Partner,PART_Community,1,1
T0018488,A09268,2025-07-01,Paid Search,PS_NonBrand,1,1
T0018489,A09269,2025-07-10,Organic Search,ORG_SEO,1,2
T0018490,A09269,2025-08-06,Email,EML_Nurture,2,2
T0018491,A09270,2025-06-20,Referral,REF_Customer,1,3
T0018492,A09270,2025-07-12,Paid Search,PS_NonBrand,2,3
T0018493,A09270,2025-07-12,Paid Search,PS_NonBrand,3,3
T0018494,A09271,2024-01-19,Referral,REF_Customer,1,2
T0018495,A09271,2024-02-03,Paid Search,PS_NonBrand,2,2
T0018496,A09272,2025-03-29,Direct,DIR_None,1,3
T0018497,A09272,2025-04-01,Organic Search,ORG_SEO,2,3
T0018498,A09272,2025-04-24,Email,EML_Nurture,3,3
T0018499,A09273,2025-08-17,Direct,DIR_None,1,1
T0018500,A09274,2025-01-25,Paid Search,PS_Brand,1,1
T0018501,A09275,2024-12-18,Referral,REF_Customer,1,2
T0018502,A09275,2025-01-11,Paid Search,PS_Brand,2,2
T0018503,A09276,2024-01-23,Paid Social,SOC_Retargeting,1,2
T0018504,A09276,2024-01-22,Direct,DIR_None,2,2
T0018505,A09277,2025-07-02,Organic Search,ORG_SEO,1,1
T0018506,A09278,2024-01-23,Paid Search,PS_Competitor,1,1
T0018507,A09279,2024-07-09,Paid Social,SOC_Video,1,4
T0018508,A09279,2024-06-25,Direct,DIR_None,2,4
T0018509,A09279,2024-06-26,Referral,REF_Customer,3,4
T0018510,A09279,2024-07-23,Paid Social,SOC_Video,4,4
T0018511,A09280,2025-08-18,Direct,DIR_None,1,1
T0018512,A09281,2025-09-03,Paid Social,SOC_Prospecting,1,1
T0018513,A09282,2025-09-26,Paid Social,SOC_Video,1,1
T0018514,A09283,2024-10-14,Paid Social,SOC_Retargeting,1,2
T0018515,A09283,2024-11-02,Email,EML_Nurture,2,2
T0018516,A09284,2024-04-04,Paid Search,PS_Competitor,1,2
T0018517,A09284,2024-04-20,Organic Search,ORG_SEO,2,2
T0018518,A09285,2024-11-08,Partner,PART_Community,1,1
T0018519,A09286,2024-02-28,Organic Search,ORG_SEO,1,1
T0018520,A09287,2025-06-23,Paid Search,PS_NonBrand,1,2
T0018521,A09287,2025-07-14,Partner,PART_Community,2,2
T0018522,A09288,2024-11-23,Paid Social,SOC_Prospecting,1,2
T0018523,A09288,2024-12-20,Paid Social,SOC_Prospecting,2,2
T0018524,A09289,2024-09-16,Paid Search,PS_Competitor,1,1
T0018525,A09290,2024-02-13,Paid Social,SOC_Prospecting,1,1
T0018526,A09291,2024-08-29,Referral,REF_Customer,1,2
T0018527,A09291,2024-09-19,Direct,DIR_None,2,2
T0018528,A09292,2025-07-10,Paid Social,SOC_Prospecting,1,1
T0018529,A09293,2025-03-05,Referral,REF_Customer,1,4
T0018530,A09293,2025-02-21,Organic Search,ORG_SEO,2,4
T0018531,A09293,2025-03-11,Organic Search,ORG_SEO,3,4
T0018532,A09293,2025-03-18,Organic Search,ORG_SEO,4,4
T0018533,A09294,2024-02-05,Organic Search,ORG_SEO,1,4
T0018534,A09294,2024-02-05,Paid Search,PS_Brand,2,4
T0018535,A09294,2024-01-27,Paid Search,PS_Competitor,3,4
T0018536,A09294,2024-02-16,Organic Search,ORG_SEO,4,4
T0018537,A09295,2024-04-09,Referral,REF_Customer,1,1
T0018538,A09296,2024-09-04,Referral,REF_Customer,1,3
T0018539,A09296,2024-09-13,Organic Search,ORG_SEO,2,3
T0018540,A09296,2024-09-11,Referral,REF_Customer,3,3
T0018541,A09297,2024-02-19,Organic Search,ORG_SEO,1,3
T0018542,A09297,2024-02-21,Referral,REF_Customer,2,3
T0018543,A09297,2024-02-27,Paid Search,PS_NonBrand,3,3
T0018544,A09298,2025-08-08,Paid Social,SOC_Prospecting,1,3
T0018545,A09298,2025-08-15,Referral,REF_Customer,2,3
T0018546,A09298,2025-08-25,Paid Search,PS_NonBrand,3,3
T0018547,A09299,2025-02-11,Referral,REF_Customer,1,1
T0018548,A09300,2024-02-23,Direct,DIR_None,1,2
T0018549,A09300,2024-02-25,Paid Search,PS_Brand,2,2
T0018550,A09301,2025-04-18,Direct,DIR_None,1,2
T0018551,A09301,2025-05-17,Organic Search,ORG_SEO,2,2
T0018552,A09302,2024-08-04,Email,EML_Nurture,1,2
T0018553,A09302,2024-08-28,Paid Search,PS_Competitor,2,2
T0018554,A09303,2024-05-25,Organic Search,ORG_SEO,1,3
T0018555,A09303,2024-05-12,Partner,PART_Consultants,2,3
T0018556,A09303,2024-06-04,Paid Social,SOC_Video,3,3
T0018557,A09304,2024-12-26,Email,EML_Reactivation,1,1
T0018558,A09305,2023-12-30,Referral,REF_Customer,1,2
T0018559,A09305,2024-01-06,Paid Social,SOC_Video,2,2
T0018560,A09306,2024-10-22,Direct,DIR_None,1,3
T0018561,A09306,2024-10-16,Email,EML_Reactivation,2,3
T0018562,A09306,2024-10-26,Organic Search,ORG_SEO,3,3
T0018563,A09307,2025-06-10,Email,EML_Reactivation,1,2
T0018564,A09307,2025-06-24,Direct,DIR_None,2,2
T0018565,A09308,2025-08-12,Paid Social,SOC_Video,1,3
