invoice_id,account_id,invoice_date,amount,payment_status
I0046737,A10208,2024-06-07,49.0,paid
I0046738,A10208,2024-07-07,49.0,paid
I0046739,A10208,2024-08-07,49.0,paid
I0046740,A10208,2024-09-07,49.0,paid
I0046741,A10213,2024-01-23,49.0,paid
I0046742,A10217,2025-03-22,249.0,paid
I0046743,A10217,2025-04-22,249.0,paid
I0046744,A10217,2025-05-22,249.0,paid
I0046745,A10217,2025-06-22,249.0,paid
I0046746,A10217,2025-07-22,249.0,paid
I0046747,A10217,2025-08-22,249.0,paid
I0046748,A10217,2025-09-22,249.0,paid
I0046749,A10217,2025-10-22,249.0,paid
I0046750,A10217,2025-11-22,249.0,paid
I0046751,A10217,2025-12-22,249.0,paid
I0046752,A10217,2026-01-22,249.0,paid
I0046753,A10217,2026-02-22,249.0,paid
I0046754,A10217,2026-03-22,249.0,paid
I0046755,A10218,2024-01-18,49.0,paid
I0046756,A10218,2024-02-18,49.0,paid
I0046757,A10218,2024-03-18,49.0,paid
I0046758,A10218,2024-04-18,49.0,paid
I0046759,A10219,2024-02-06,249.0,paid
I0046760,A10219,2024-03-06,249.0,paid
I0046761,A10219,2024-04-06,249.0,paid
I0046762,A10219,2024-05-06,249.0,paid
I0046763,A10219,2024-06-06,249.0,paid
I0046764,A10219,2024-07-06,249.0,paid
I0046765,A10219,2024-08-06,249.0,paid
I0046766,A10219,2024-09-06,249.0,paid
I0046767,A10219,2024-10-06,249.0,paid
I0046768,A10219,2024-11-06,249.0,paid
I0046769,A10219,2024-12-06,249.0,paid
I0046770,A10219,2025-01-06,249.0,paid
I0046771,A10219,2025-02-06,249.0,paid
I0046772,A10219,2025-03-06,249.0,paid
I0046773,A10219,2025-04-06,249.0,paid
I0046774,A10219,2025-05-06,249.0,paid
I0046775,A10219,2025-06-06,249.0,paid
I0046776,A10219,2025-07-06,249.0,paid
I0046777,A10219,2025-08-06,249.0,paid
I0046778,A10219,2025-09-06,249.0,paid
I0046779,A10219,2025-10-06,249.0,paid
I0046780,A10219,2025-11-06,249.0,paid
I0046781,A10219,2025-12-06,249.0,paid
I0046782,A10219,2026-01-06,249.0,paid
I0046783,A10219,2026-02-06,249.0,paid
I0046784,A10219,2026-03-06,249.0,paid
I0046785,A10221,2025-06-03,99.0,paid
I0046786,A10221,2025-07-03,99.0,paid
I0046787,A10221,2025-08-03,99.0,paid
I0046788,A10221,2025-09-03,99.0,paid
I0046789,A10222,2025-04-08,49.0,paid
I0046790,A10222,2025-05-08,49.0,paid
I0046791,A10222,2025-06-08,49.0,paid
I0046792,A10222,2025-07-08,49.0,paid
I0046793,A10222,2025-08-08,49.0,paid
I0046794,A10222,2025-09-08,49.0,paid
I0046795,A10223,2025-02-26,49.0,paid
I0046796,A10223,2025-03-26,49.0,paid
I0046797,A10223,2025-04-26,49.0,paid
I0046798,A10223,2025-05-26,49.0,paid
I0046799,A10223,2025-06-26,49.0,paid
I0046800,A10223,2025-07-26,49.0,paid
I0046801,A10223,2025-08-26,49.0,paid
I0046802,A10225,2025-04-22,249.0,paid
I0046803,A10225,2025-05-22,249.0,paid
I0046804,A10225,2025-06-22,249.0,paid
I0046805,A10225,2025-07-22,249.0,paid
I0046806,A10225,2025-08-22,249.0,paid
I0046807,A10225,2025-09-22,249.0,paid
I0046808,A10225,2025-10-22,249.0,paid
I0046809,A10225,2025-11-22,249.0,paid
I0046810,A10225,2025-12-22,249.0,paid
I0046811,A10225,2026-01-22,249.0,paid
I0046812,A10225,2026-02-22,249.0,paid
I0046813,A10225,2026-03-22,249.0,paid
I0046814,A10226,2025-04-11,49.0,paid
I0046815,A10226,2025-05-11,49.0,paid
I0046816,A10226,2025-06-11,49.0,paid
I0046817,A10226,2025-07-11,49.0,paid
I0046818,A10226,2025-08-11,49.0,paid
I0046819,A10226,2025-09-11,49.0,paid
I0046820,A10226,2025-10-11,49.0,paid
I0046821,A10226,2025-11-11,49.0,paid
I0046822,A10226,2025-12-11,49.0,paid
I0046823,A10226,2026-01-11,49.0,paid
I0046824,A10226,2026-02-11,49.0,paid
I0046825,A10226,2026-03-11,49.0,paid
I0046826,A10228,2024-02-22,99.0,paid
I0046827,A10228,2024-03-22,99.0,paid
I0046828,A10228,2024-04-22,99.0,paid
I0046829,A10228,2024-05-22,99.0,paid
I0046830,A10228,2024-06-22,99.0,paid
I0046831,A10228,2024-07-22,99.0,paid
I0046832,A10228,2024-08-22,99.0,paid
I0046833,A10228,2024-09-22,99.0,paid
I0046834,A10228,2024-10-22,99.0,paid
I0046835,A10228,2024-11-22,99.0,paid
I0046836,A10228,2024-12-22,99.0,paid
I0046837,A10228,2025-01-22,99.0,paid
I0046838,A10229,2024-02-06,49.0,paid
I0046839,A10229,2024-03-06,49.0,paid
I0046840,A10229,2024-04-06,49.0,paid
I0046841,A10229,2024-05-06,49.0,paid
I0046842,A10229,2024-06-06,49.0,paid
I0046843,A10229,2024-07-06,49.0,paid
I0046844,A10229,2024-08-06,49.0,paid
I0046845,A10229,2024-09-06,49.0,paid
I0046846,A10229,2024-10-06,49.0,paid
I0046847,A10229,2024-11-06,49.0,paid
I0046848,A10229,2024-12-06,49.0,paid
I0046849,A10229,2025-01-06,49.0,paid
I0046850,A10229,2025-02-06,49.0,paid
I0046851,A10229,2025-03-06,49.0,paid
I0046852,A10229,2025-04-06,49.0,paid
I0046853,A10229,2025-05-06,49.0,paid
I0046854,A10229,2025-06-06,49.0,paid
I0046855,A10230,2024-08-29,49.0,paid
I0046856,A10230,2024-09-29,49.0,paid
I0046857,A10230,2024-10-29,49.0,paid
I0046858,A10230,2024-11-29,49.0,paid
I0046859,A10230,2024-12-29,49.0,paid
I0046860,A10230,2025-01-29,49.0,paid
I0046861,A10230,2025-02-28,49.0,paid
I0046862,A10230,2025-03-29,49.0,paid
I0046863,A10230,2025-04-29,49.0,paid
I0046864,A10230,2025-05-29,49.0,paid
I0046865,A10230,2025-06-29,49.0,paid
I0046866,A10230,2025-07-29,49.0,paid
I0046867,A10230,2025-08-29,49.0,paid
I0046868,A10230,2025-09-29,49.0,paid
I0046869,A10230,2025-10-29,49.0,paid
I0046870,A10230,2025-11-29,49.0,paid
I0046871,A10230,2025-12-29,49.0,paid
I0046872,A10230,2026-01-29,49.0,paid
I0046873,A10230,2026-02-28,49.0,paid
I0046874,A10230,2026-03-29,49.0,paid
I0046875,A10231,2024-12-10,49.0,paid
I0046876,A10231,2025-01-10,49.0,paid
I0046877,A10231,2025-02-10,49.0,paid
I0046878,A10231,2025-03-10,49.0,paid
I0046879,A10231,2025-04-10,49.0,paid
I0046880,A10231,2025-05-10,49.0,paid
I0046881,A10231,2025-06-10,49.0,paid
I0046882,A10231,2025-07-10,49.0,paid
I0046883,A10231,2025-08-10,49.0,paid
I0046884,A10231,2025-09-10,49.0,paid
I0046885,A10231,2025-10-10,49.0,paid
I0046886,A10233,2024-08-24,99.0,paid
I0046887,A10233,2024-09-24,99.0,paid
I0046888,A10233,2024-10-24,99.0,paid
I0046889,A10233,2024-11-24,99.0,paid
I0046890,A10234,2024-07-10,49.0,paid
I0046891,A10234,2024-08-10,49.0,paid
I0046892,A10234,2024-09-10,49.0,paid
I0046893,A10234,2024-10-10,49.0,paid
I0046894,A10234,2024-11-10,49.0,paid
I0046895,A10234,2024-12-10,49.0,paid
I0046896,A10234,2025-01-10,49.0,paid
I0046897,A10234,2025-02-10,49.0,paid
I0046898,A10234,2025-03-10,49.0,paid
I0046899,A10234,2025-04-10,49.0,paid
I0046900,A10234,2025-05-10,49.0,paid
I0046901,A10234,2025-06-10,49.0,paid
I0046902,A10234,2025-07-10,49.0,paid
I0046903,A10234,2025-08-10,49.0,paid
I0046904,A10234,2025-09-10,49.0,paid
I0046905,A10234,2025-10-10,49.0,paid
I0046906,A10234,2025-11-10,49.0,paid
I0046907,A10234,2025-12-10,49.0,paid
I0046908,A10234,2026-01-10,49.0,paid
I0046909,A10234,2026-02-10,49.0,paid
I0046910,A10234,2026-03-10,49.0,paid
I0046911,A10236,2024-07-06,49.0,paid
I0046912,A10236,2024-08-06,49.0,paid
I0046913,A10236,2024-09-06,49.0,paid
I0046914,A10238,2024-05-06,49.0,paid
I0046915,A10238,2024-06-06,49.0,paid
I0046916,A10238,2024-07-06,49.0,paid
I0046917,A10238,2024-08-06,49.0,paid
I0046918,A10238,2024-09-06,49.0,paid
I0046919,A10238,2024-10-06,49.0,paid
I0046920,A10238,2024-11-06,49.0,paid
I0046921,A10238,2024-12-06,49.0,paid
I0046922,A10238,2025-01-06,49.0,paid
I0046923,A10238,2025-02-06,49.0,paid
I0046924,A10238,2025-03-06,49.0,paid
I0046925,A10238,2025-04-06,49.0,paid
I0046926,A10238,2025-05-06,49.0,paid
I0046927,A10238,2025-06-06,49.0,paid
I0046928,A10238,2025-07-06,49.0,paid
I0046929,A10238,2025-08-06,49.0,paid
I0046930,A10238,2025-09-06,49.0,paid
I0046931,A10238,2025-10-06,49.0,paid
I0046932,A10238,2025-11-06,49.0,paid
I0046933,A10238,2025-12-06,49.0,paid
I0046934,A10238,2026-01-06,49.0,paid
I0046935,A10238,2026-02-06,49.0,paid
I0046936,A10238,2026-03-06,49.0,paid
I0046937,A10240,2024-10-01,49.0,paid
I0046938,A10240,2024-11-01,49.0,paid
I0046939,A10240,2024-12-01,49.0,paid
I0046940,A10240,2025-01-01,49.0,paid
I0046941,A10240,2025-02-01,49.0,paid
I0046942,A10240,2025-03-01,49.0,paid
I0046943,A10241,2024-07-23,249.0,paid
I0046944,A10241,2024-08-23,249.0,paid
I0046945,A10241,2024-09-23,249.0,paid
I0046946,A10241,2024-10-23,249.0,paid
I0046947,A10241,2024-11-23,249.0,paid
I0046948,A10241,2024-12-23,249.0,paid
I0046949,A10242,2024-01-13,49.0,paid
I0046950,A10242,2024-02-13,49.0,paid
I0046951,A10242,2024-03-13,49.0,paid
I0046952,A10242,2024-04-13,49.0,paid
I0046953,A10242,2024-05-13,49.0,paid
I0046954,A10242,2024-06-13,49.0,paid
I0046955,A10242,2024-07-13,49.0,paid
I0046956,A10242,2024-08-13,49.0,paid
I0046957,A10242,2024-09-13,49.0,paid
I0046958,A10242,2024-10-13,49.0,paid
I0046959,A10242,2024-11-13,49.0,paid
I0046960,A10242,2024-12-13,49.0,paid
I0046961,A10242,2025-01-13,49.0,paid
I0046962,A10242,2025-02-13,49.0,paid
I0046963,A10242,2025-03-13,49.0,paid
I0046964,A10242,2025-04-13,49.0,paid
I0046965,A10242,2025-05-13,49.0,paid
I0046966,A10242,2025-06-13,49.0,paid
I0046967,A10242,2025-07-13,49.0,paid
I0046968,A10242,2025-08-13,49.0,paid
I0046969,A10242,2025-09-13,49.0,paid
I0046970,A10242,2025-10-13,49.0,paid
I0046971,A10243,2024-06-22,99.0,paid
I0046972,A10243,2024-07-22,99.0,paid
I0046973,A10243,2024-08-22,99.0,paid
I0046974,A10243,2024-09-22,99.0,paid
I0046975,A10243,2024-10-22,99.0,paid
I0046976,A10243,2024-11-22,99.0,paid
I0046977,A10243,2024-12-22,99.0,paid
I0046978,A10243,2025-01-22,99.0,paid
I0046979,A10243,2025-02-22,99.0,paid
I0046980,A10243,2025-03-22,99.0,paid
I0046981,A10243,2025-04-22,99.0,paid
I0046982,A10245,2024-07-30,99.0,paid
I0046983,A10245,2024-08-30,99.0,paid
I0046984,A10245,2024-09-30,99.0,paid
I0046985,A10245,2024-10-30,99.0,paid
I0046986,A10245,2024-11-30,99.0,paid
I0046987,A10245,2024-12-30,99.0,paid
I0046988,A10245,2025-01-30,99.0,paid
I0046989,A10245,2025-02-28,99.0,paid
I0046990,A10245,2025-03-30,99.0,paid
I0046991,A10245,2025-04-30,99.0,paid
I0046992,A10245,2025-05-30,99.0,paid
I0046993,A10245,2025-06-30,99.0,paid
I0046994,A10245,2025-07-30,99.0,paid
I0046995,A10245,2025-08-30,99.0,paid
I0046996,A10245,2025-09-30,99.0,paid
I0046997,A10245,2025-10-30,99.0,paid
I0046998,A10245,2025-11-30,99.0,paid
I0046999,A10245,2025-12-30,99.0,paid
I0047000,A10245,2026-01-30,99.0,paid
I0047001,A10245,2026-02-28,99.0,paid
I0047002,A10245,2026-03-30,99.0,paid
I0047003,A10247,2024-02-04,49.0,paid
I0047004,A10247,2024-03-04,49.0,paid
I0047005,A10247,2024-04-04,49.0,paid
I0047006,A10247,2024-05-04,49.0,paid
I0047007,A10247,2024-06-04,49.0,paid
I0047008,A10247,2024-07-04,49.0,paid
I0047009,A10247,2024-08-04,49.0,paid
I0047010,A10247,2024-09-04,49.0,paid
I0047011,A10247,2024-10-04,49.0,paid
I0047012,A10247,2024-11-04,49.0,paid
I0047013,A10247,2024-12-04,49.0,paid
I0047014,A10247,2025-01-04,49.0,paid
I0047015,A10247,2025-02-04,49.0,paid
I0047016,A10247,2025-03-04,49.0,paid
I0047017,A10247,2025-04-04,49.0,paid
I0047018,A10247,2025-05-04,49.0,paid
I0047019,A10247,2025-06-04,49.0,paid
I0047020,A10247,2025-07-04,49.0,paid
I0047021,A10247,2025-08-04,49.0,paid
I0047022,A10247,2025-09-04,49.0,paid
I0047023,A10247,2025-10-04,49.0,paid
I0047024,A10247,2025-11-04,49.0,paid
I0047025,A10247,2025-12-04,49.0,paid
I0047026,A10247,2026-01-04,49.0,paid
I0047027,A10247,2026-02-04,49.0,paid
I0047028,A10248,2024-09-20,49.0,paid
I0047029,A10248,2024-10-20,49.0,paid
I0047030,A10248,2024-11-20,49.0,paid
I0047031,A10248,2024-12-20,49.0,paid
I0047032,A10248,2025-01-20,49.0,paid
I0047033,A10248,2025-02-20,49.0,paid
I0047034,A10249,2024-02-04,49.0,paid
I0047035,A10249,2024-03-04,49.0,paid
I0047036,A10249,2024-04-04,49.0,paid
I0047037,A10249,2024-05-04,49.0,paid
I0047038,A10249,2024-06-04,49.0,paid
I0047039,A10249,2024-07-04,49.0,paid
I0047040,A10249,2024-08-04,49.0,paid
I0047041,A10249,2024-09-04,49.0,paid
I0047042,A10249,2024-10-04,49.0,paid
I0047043,A10249,2024-11-04,49.0,paid
I0047044,A10249,2024-12-04,49.0,paid
I0047045,A10249,2025-01-04,49.0,paid
I0047046,A10249,2025-02-04,49.0,paid
I0047047,A10249,2025-03-04,49.0,paid
I0047048,A10249,2025-04-04,49.0,paid
I0047049,A10249,2025-05-04,49.0,paid
I0047050,A10249,2025-06-04,49.0,paid
I0047051,A10249,2025-07-04,49.0,paid
I0047052,A10249,2025-08-04,49.0,paid
I0047053,A10249,2025-09-04,49.0,paid
I0047054,A10249,2025-10-04,49.0,paid
I0047055,A10249,2025-11-04,49.0,paid
I0047056,A10249,2025-12-04,49.0,paid
I0047057,A10249,2026-01-04,49.0,paid
I0047058,A10249,2026-02-04,49.0,paid
I0047059,A10249,2026-03-04,49.0,paid
I0047060,A10250,2025-08-29,49.0,paid
I0047061,A10250,2025-09-29,49.0,paid
I0047062,A10250,2025-10-29,49.0,paid
I0047063,A10250,2025-11-29,49.0,paid
I0047064,A10250,2025-12-29,49.0,paid
I0047065,A10250,2026-01-29,49.0,paid
I0047066,A10250,2026-02-28,49.0,paid
I0047067,A10250,2026-03-29,49.0,paid
I0047068,A10252,2025-10-10,49.0,paid
I0047069,A10252,2025-11-10,49.0,paid
I0047070,A10252,2025-12-10,49.0,paid
I0047071,A10252,2026-01-10,49.0,paid
I0047072,A10253,2025-08-15,49.0,paid
I0047073,A10253,2025-09-15,49.0,paid
I0047074,A10253,2025-10-15,49.0,paid
I0047075,A10253,2025-11-15,49.0,paid
I0047076,A10253,2025-12-15,49.0,paid
I0047077,A10253,2026-01-15,49.0,paid
I0047078,A10253,2026-02-15,49.0,paid
I0047079,A10254,2024-08-05,99.0,paid
I0047080,A10254,2024-09-05,99.0,paid
I0047081,A10254,2024-10-05,99.0,paid
I0047082,A10254,2024-11-05,99.0,paid
I0047083,A10254,2024-12-05,99.0,paid
I0047084,A10254,2025-01-05,99.0,paid
I0047085,A10254,2025-02-05,99.0,paid
I0047086,A10254,2025-03-05,99.0,paid
I0047087,A10254,2025-04-05,99.0,paid
I0047088,A10254,2025-05-05,99.0,paid
I0047089,A10254,2025-06-05,99.0,paid
I0047090,A10254,2025-07-05,99.0,paid
I0047091,A10254,2025-08-05,99.0,paid
I0047092,A10254,2025-09-05,99.0,paid
I0047093,A10254,2025-10-05,99.0,paid
I0047094,A10254,2025-11-05,99.0,paid
I0047095,A10254,2025-12-05,99.0,paid
I0047096,A10254,2026-01-05,99.0,paid
I0047097,A10254,2026-02-05,99.0,paid
I0047098,A10254,2026-03-05,99.0,paid
I0047099,A10255,2025-03-25,49.0,paid
I0047100,A10255,2025-04-25,49.0,paid
I0047101,A10255,2025-05-25,49.0,paid
I0047102,A10255,2025-06-25,49.0,paid
I0047103,A10255,2025-07-25,49.0,paid
I0047104,A10255,2025-08-25,49.0,paid
I0047105,A10255,2025-09-25,49.0,paid
I0047106,A10255,2025-10-25,49.0,paid
I0047107,A10255,2025-11-25,49.0,paid
I0047108,A10255,2025-12-25,49.0,paid
I0047109,A10255,2026-01-25,49.0,paid
I0047110,A10255,2026-02-25,49.0,paid
I0047111,A10255,2026-03-25,49.0,paid
I0047112,A10257,2025-08-02,49.0,paid
I0047113,A10257,2025-09-02,49.0,paid
I0047114,A10257,2025-10-02,49.0,paid
I0047115,A10257,2025-11-02,49.0,paid
I0047116,A10257,2025-12-02,49.0,paid
I0047117,A10257,2026-01-02,49.0,paid
I0047118,A10257,2026-02-02,49.0,paid
I0047119,A10257,2026-03-02,49.0,paid
I0047120,A10259,2024-09-07,99.0,paid
I0047121,A10259,2024-10-07,99.0,paid
I0047122,A10259,2024-11-07,99.0,paid
I0047123,A10259,2024-12-07,99.0,paid
I0047124,A10259,2025-01-07,99.0,paid
I0047125,A10259,2025-02-07,99.0,paid
I0047126,A10259,2025-03-07,99.0,paid
I0047127,A10259,2025-04-07,99.0,paid
I0047128,A10259,2025-05-07,99.0,paid
I0047129,A10259,2025-06-07,99.0,paid
I0047130,A10259,2025-07-07,99.0,paid
I0047131,A10259,2025-08-07,99.0,paid
I0047132,A10259,2025-09-07,99.0,paid
I0047133,A10259,2025-10-07,99.0,paid
I0047134,A10259,2025-11-07,99.0,paid
I0047135,A10259,2025-12-07,99.0,paid
I0047136,A10259,2026-01-07,99.0,paid
I0047137,A10259,2026-02-07,99.0,paid
I0047138,A10259,2026-03-07,99.0,paid
I0047139,A10261,2025-06-28,99.0,paid
I0047140,A10262,2025-09-19,99.0,paid
I0047141,A10262,2025-10-19,99.0,paid
I0047142,A10262,2025-11-19,99.0,paid
I0047143,A10262,2025-12-19,99.0,paid
I0047144,A10262,2026-01-19,99.0,paid
I0047145,A10262,2026-02-19,99.0,paid
I0047146,A10262,2026-03-19,99.0,paid
I0047147,A10265,2024-07-20,99.0,paid
I0047148,A10265,2024-08-20,99.0,paid
I0047149,A10265,2024-09-20,99.0,paid
I0047150,A10265,2024-10-20,99.0,paid
I0047151,A10265,2024-11-20,99.0,paid
I0047152,A10265,2024-12-20,99.0,paid
I0047153,A10265,2025-01-20,99.0,paid
I0047154,A10266,2024-10-14,99.0,paid
I0047155,A10266,2024-11-14,99.0,paid
I0047156,A10266,2024-12-14,99.0,paid
I0047157,A10266,2025-01-14,99.0,paid
I0047158,A10266,2025-02-14,99.0,paid
I0047159,A10266,2025-03-14,99.0,paid
I0047160,A10267,2024-11-15,99.0,paid
I0047161,A10267,2024-12-15,99.0,paid
I0047162,A10267,2025-01-15,99.0,paid
I0047163,A10267,2025-02-15,99.0,paid
I0047164,A10267,2025-03-15,99.0,paid
I0047165,A10267,2025-04-15,99.0,paid
I0047166,A10267,2025-05-15,99.0,paid
I0047167,A10267,2025-06-15,99.0,paid
I0047168,A10267,2025-07-15,99.0,paid
I0047169,A10267,2025-08-15,99.0,paid
I0047170,A10267,2025-09-15,99.0,paid
I0047171,A10268,2024-07-26,99.0,paid
I0047172,A10268,2024-08-26,99.0,paid
I0047173,A10268,2024-09-26,99.0,paid
I0047174,A10268,2024-10-26,99.0,paid
I0047175,A10268,2024-11-26,99.0,paid
I0047176,A10268,2024-12-26,99.0,paid
I0047177,A10268,2025-01-26,99.0,paid
I0047178,A10268,2025-02-26,99.0,paid
I0047179,A10268,2025-03-26,99.0,paid
I0047180,A10268,2025-04-26,99.0,paid
I0047181,A10268,2025-05-26,99.0,paid
I0047182,A10268,2025-06-26,99.0,paid
I0047183,A10268,2025-07-26,99.0,paid
I0047184,A10268,2025-08-26,99.0,paid
I0047185,A10268,2025-09-26,99.0,paid
I0047186,A10268,2025-10-26,99.0,paid
I0047187,A10268,2025-11-26,99.0,paid
I0047188,A10268,2025-12-26,99.0,paid
I0047189,A10268,2026-01-26,99.0,paid
I0047190,A10268,2026-02-26,99.0,paid
I0047191,A10268,2026-03-26,99.0,paid
I0047192,A10271,2025-04-09,49.0,paid
I0047193,A10271,2025-05-09,49.0,paid
I0047194,A10271,2025-06-09,49.0,paid
I0047195,A10271,2025-07-09,49.0,paid
I0047196,A10271,2025-08-09,49.0,paid
I0047197,A10271,2025-09-09,49.0,paid
I0047198,A10271,2025-10-09,49.0,paid
I0047199,A10271,2025-11-09,49.0,paid
I0047200,A10271,2025-12-09,49.0,paid
I0047201,A10271,2026-01-09,49.0,paid
I0047202,A10271,2026-02-09,49.0,paid
I0047203,A10271,2026-03-09,49.0,paid
I0047204,A10274,2024-08-25,99.0,paid
I0047205,A10274,2024-09-25,99.0,paid
I0047206,A10274,2024-10-25,99.0,paid
I0047207,A10274,2024-11-25,99.0,paid
I0047208,A10274,2024-12-25,99.0,paid
I0047209,A10274,2025-01-25,99.0,paid
I0047210,A10274,2025-02-25,99.0,paid
I0047211,A10274,2025-03-25,99.0,paid
I0047212,A10274,2025-04-25,99.0,paid
I0047213,A10274,2025-05-25,99.0,paid
I0047214,A10274,2025-06-25,99.0,paid
I0047215,A10274,2025-07-25,99.0,paid
I0047216,A10274,2025-08-25,99.0,paid
I0047217,A10274,2025-09-25,99.0,paid
I0047218,A10274,2025-10-25,99.0,paid
I0047219,A10276,2024-04-04,49.0,paid
I0047220,A10276,2024-05-04,49.0,paid
I0047221,A10276,2024-06-04,49.0,paid
I0047222,A10276,2024-07-04,49.0,paid
I0047223,A10276,2024-08-04,49.0,paid
I0047224,A10276,2024-09-04,49.0,paid
I0047225,A10276,2024-10-04,49.0,paid
I0047226,A10276,2024-11-04,49.0,paid
I0047227,A10276,2024-12-04,49.0,paid
I0047228,A10276,2025-01-04,49.0,paid
I0047229,A10276,2025-02-04,49.0,paid
I0047230,A10276,2025-03-04,49.0,paid
I0047231,A10276,2025-04-04,49.0,paid
I0047232,A10276,2025-05-04,49.0,paid
I0047233,A10276,2025-06-04,49.0,paid
I0047234,A10276,2025-07-04,49.0,paid
I0047235,A10276,2025-08-04,49.0,paid
I0047236,A10276,2025-09-04,49.0,paid
I0047237,A10276,2025-10-04,49.0,paid
I0047238,A10276,2025-11-04,49.0,paid
I0047239,A10276,2025-12-04,49.0,paid
I0047240,A10276,2026-01-04,49.0,paid
I0047241,A10276,2026-02-04,49.0,paid
I0047242,A10276,2026-03-04,49.0,paid
I0047243,A10277,2025-04-28,99.0,paid
I0047244,A10277,2025-05-28,99.0,paid
I0047245,A10277,2025-06-28,99.0,paid
I0047246,A10277,2025-07-28,99.0,paid
I0047247,A10277,2025-08-28,99.0,paid
I0047248,A10277,2025-09-28,99.0,paid
I0047249,A10277,2025-10-28,99.0,paid
I0047250,A10277,2025-11-28,99.0,paid
I0047251,A10277,2025-12-28,99.0,paid
I0047252,A10277,2026-01-28,99.0,paid
I0047253,A10277,2026-02-28,99.0,paid
I0047254,A10277,2026-03-28,99.0,paid
I0047255,A10282,2025-07-10,49.0,paid
I0047256,A10282,2025-08-10,49.0,paid
I0047257,A10282,2025-09-10,49.0,paid
I0047258,A10282,2025-10-10,49.0,paid
I0047259,A10282,2025-11-10,49.0,paid
I0047260,A10282,2025-12-10,49.0,paid
I0047261,A10284,2025-09-19,249.0,paid
I0047262,A10284,2025-10-19,249.0,paid
I0047263,A10284,2025-11-19,249.0,paid
I0047264,A10284,2025-12-19,249.0,paid
I0047265,A10284,2026-01-19,249.0,paid
I0047266,A10284,2026-02-19,249.0,paid
I0047267,A10284,2026-03-19,249.0,paid
I0047268,A10286,2024-05-13,249.0,paid
I0047269,A10286,2024-06-13,249.0,paid
I0047270,A10287,2025-08-04,99.0,paid
I0047271,A10287,2025-09-04,99.0,paid
I0047272,A10288,2025-08-06,99.0,paid
I0047273,A10288,2025-09-06,99.0,paid
I0047274,A10288,2025-10-06,99.0,paid
I0047275,A10288,2025-11-06,99.0,paid
I0047276,A10288,2025-12-06,99.0,paid
I0047277,A10288,2026-01-06,99.0,paid
I0047278,A10288,2026-02-06,99.0,paid
I0047279,A10288,2026-03-06,99.0,paid
I0047280,A10289,2024-11-23,49.0,paid
I0047281,A10289,2024-12-23,49.0,paid
I0047282,A10289,2025-01-23,49.0,paid
I0047283,A10289,2025-02-23,49.0,paid
I0047284,A10289,2025-03-23,49.0,paid
I0047285,A10289,2025-04-23,49.0,paid
I0047286,A10289,2025-05-23,49.0,paid
I0047287,A10289,2025-06-23,49.0,paid
I0047288,A10289,2025-07-23,49.0,paid
I0047289,A10289,2025-08-23,49.0,paid
I0047290,A10289,2025-09-23,49.0,paid
I0047291,A10291,2024-07-26,49.0,paid
I0047292,A10291,2024-08-26,49.0,paid
I0047293,A10291,2024-09-26,49.0,paid
I0047294,A10291,2024-10-26,49.0,paid
I0047295,A10291,2024-11-26,49.0,paid
I0047296,A10291,2024-12-26,49.0,paid
I0047297,A10291,2025-01-26,49.0,paid
I0047298,A10291,2025-02-26,49.0,paid
I0047299,A10291,2025-03-26,49.0,paid
I0047300,A10291,2025-04-26,49.0,paid
I0047301,A10291,2025-05-26,49.0,paid
I0047302,A10292,2025-05-10,99.0,paid
I0047303,A10292,2025-06-10,99.0,paid
I0047304,A10292,2025-07-10,99.0,paid
I0047305,A10292,2025-08-10,99.0,paid
I0047306,A10292,2025-09-10,99.0,paid
I0047307,A10292,2025-10-10,99.0,paid
I0047308,A10292,2025-11-10,99.0,paid
I0047309,A10292,2025-12-10,99.0,paid
I0047310,A10292,2026-01-10,99.0,paid
I0047311,A10292,2026-02-10,99.0,paid
I0047312,A10292,2026-03-10,99.0,paid
I0047313,A10294,2024-08-30,49.0,paid
I0047314,A10294,2024-09-30,49.0,paid
I0047315,A10294,2024-10-30,49.0,paid
I0047316,A10294,2024-11-30,49.0,paid
I0047317,A10294,2024-12-30,49.0,paid
I0047318,A10294,2025-01-30,49.0,paid
I0047319,A10294,2025-02-28,49.0,paid
I0047320,A10294,2025-03-30,49.0,paid
I0047321,A10294,2025-04-30,49.0,paid
I0047322,A10294,2025-05-30,49.0,paid
I0047323,A10294,2025-06-30,49.0,paid
I0047324,A10294,2025-07-30,49.0,paid
I0047325,A10294,2025-08-30,49.0,paid
I0047326,A10294,2025-09-30,49.0,paid
I0047327,A10294,2025-10-30,49.0,paid
I0047328,A10294,2025-11-30,49.0,paid
I0047329,A10294,2025-12-30,49.0,paid
I0047330,A10294,2026-01-30,49.0,paid
I0047331,A10294,2026-02-28,49.0,paid
I0047332,A10294,2026-03-30,49.0,paid
I0047333,A10295,2024-02-09,249.0,paid
I0047334,A10295,2024-03-09,249.0,paid
I0047335,A10295,2024-04-09,249.0,paid
I0047336,A10295,2024-05-09,249.0,paid
I0047337,A10295,2024-06-09,249.0,paid
I0047338,A10295,2024-07-09,249.0,paid
I0047339,A10295,2024-08-09,249.0,paid
I0047340,A10295,2024-09-09,249.0,paid
I0047341,A10295,2024-10-09,249.0,paid
I0047342,A10295,2024-11-09,249.0,paid
I0047343,A10295,2024-12-09,249.0,paid
